group_number,day,batch_number,brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
1,Tuesday,3,8147.0,sold,269000.0,3.0,2.0,0.21,541401.0,Springfield,Massachusetts,1129.0,1300.0,2022-03-29
1,Tuesday,3,99300.0,sold,245000.0,3.0,1.0,0.25,505262.0,Springfield,Massachusetts,1118.0,936.0,2022-03-29
1,Tuesday,3,37775.0,sold,289900.0,3.0,2.0,0.3,525032.0,Springfield,Massachusetts,1119.0,1370.0,2022-03-29
1,Tuesday,3,8147.0,sold,289900.0,8.0,3.0,0.19,1218989.0,Springfield,Massachusetts,1108.0,3274.0,2022-03-29
1,Tuesday,3,41995.0,sold,169987.0,8.0,2.0,0.11,1442070.0,Springfield,Massachusetts,1108.0,2476.0,2022-03-28
1,Tuesday,3,54029.0,sold,219900.0,2.0,1.0,0.14,695034.0,Ludlow,Massachusetts,1056.0,768.0,2022-03-28
1,Tuesday,3,35025.0,sold,254900.0,3.0,2.0,0.12,548115.0,Springfield,Massachusetts,1108.0,1822.0,2022-03-28
1,Tuesday,3,6617.0,sold,145900.0,4.0,2.0,0.2,254730.0,Springfield,Massachusetts,1109.0,2871.0,2022-03-31
1,Tuesday,3,5934.0,sold,219000.0,4.0,2.0,0.11,848279.0,Springfield,Massachusetts,1118.0,1576.0,2022-03-31
1,Tuesday,3,59891.0,sold,244900.0,4.0,2.0,0.11,482018.0,Springfield,Massachusetts,1119.0,1303.0,2022-03-31
1,Tuesday,3,81415.0,sold,145000.0,3.0,2.0,0.06,268442.0,Springfield,Massachusetts,1105.0,1194.0,2022-03-31
1,Tuesday,3,53016.0,sold,294900.0,5.0,3.0,0.15,1437369.0,Springfield,Massachusetts,1108.0,2490.0,2022-04-04
1,Tuesday,3,8147.0,sold,295000.0,3.0,2.0,0.17,848518.0,Longmeadow,Massachusetts,1106.0,2038.0,2022-04-04
1,Tuesday,3,44941.0,sold,259000.0,3.0,1.0,0.19,555868.0,Springfield,Massachusetts,1109.0,966.0,2022-04-04
1,Tuesday,3,68778.0,sold,295000.0,5.0,3.0,0.3,1418630.0,Springfield,Massachusetts,1108.0,2966.0,2022-04-04
1,Tuesday,3,78440.0,sold,265000.0,4.0,2.0,0.33,920507.0,Springfield,Massachusetts,1129.0,2089.0,2022-04-01
1,Tuesday,3,33505.0,sold,279999.0,6.0,2.0,0.13,818241.0,Springfield,Massachusetts,1108.0,2508.0,2022-04-01
1,Tuesday,3,44941.0,sold,199900.0,6.0,2.0,0.11,561360.0,Springfield,Massachusetts,1108.0,3493.0,2022-04-01
1,Tuesday,3,66512.0,sold,259900.0,4.0,2.0,0.18,1257090.0,Springfield,Massachusetts,1118.0,1488.0,2022-04-01
1,Tuesday,3,58796.0,sold,259999.0,3.0,1.0,0.26,1383504.0,Springfield,Massachusetts,1118.0,1413.0,2022-04-01
1,Tuesday,3,110138.0,sold,300000.0,7.0,3.0,0.13,322173.0,Springfield,Massachusetts,1108.0,3407.0,2022-04-01
1,Tuesday,3,81218.0,sold,234900.0,3.0,2.0,0.11,1584363.0,Springfield,Massachusetts,1108.0,1174.0,2022-04-14
1,Tuesday,3,85966.0,sold,274000.0,4.0,1.0,0.11,1169610.0,Springfield,Massachusetts,1108.0,1710.0,2022-04-14
1,Tuesday,3,44805.0,sold,239000.0,3.0,1.0,0.13,1708267.0,Ludlow,Massachusetts,1056.0,1340.0,2022-04-14
1,Tuesday,3,8577.0,sold,224000.0,3.0,2.0,0.2,1285892.0,North Adams,Massachusetts,1247.0,1629.0,2021-12-15
1,Tuesday,3,22188.0,sold,297000.0,2.0,2.0,6.21,1406889.0,Charlemont,Massachusetts,1339.0,1560.0,2021-12-14
1,Tuesday,3,2099.0,sold,229900.0,3.0,1.0,0.4,1313513.0,Adams,Massachusetts,1220.0,1126.0,2021-12-14
1,Tuesday,3,16607.0,sold,299000.0,4.0,1.0,0.3,1089189.0,Buckland,Massachusetts,1370.0,1542.0,2021-12-14
1,Tuesday,3,11002.0,sold,125000.0,3.0,1.0,1.0,734132.0,Florida,Massachusetts,1247.0,1248.0,2021-12-14
1,Tuesday,3,11836.0,sold,189900.0,3.0,1.0,0.35,1010961.0,Adams,Massachusetts,1220.0,1080.0,2021-12-14
1,Tuesday,3,39620.0,sold,275000.0,3.0,1.0,0.22,115778.0,Holyoke,Massachusetts,1040.0,1136.0,2022-01-14
1,Tuesday,3,4563.0,sold,199000.0,3.0,2.0,0.2,482909.0,North Adams,Massachusetts,1247.0,1416.0,2022-02-04
1,Tuesday,3,81218.0,sold,124900.0,6.0,2.0,0.23,1774478.0,North Adams,Massachusetts,1247.0,1809.0,2022-03-21
1,Tuesday,3,8577.0,sold,189900.0,4.0,2.0,0.16,888580.0,North Adams,Massachusetts,1247.0,2316.0,2022-04-01
1,Tuesday,3,69377.0,sold,99900.0,3.0,2.0,0.08,1437105.0,North Adams,Massachusetts,1247.0,1505.0,2022-03-28
1,Tuesday,3,3860.0,sold,69000.0,2.0,1.0,0.29,1071654.0,Ware,Massachusetts,1082.0,946.0,2021-11-12
1,Tuesday,3,19314.0,sold,249999.0,3.0,1.0,0.32,398526.0,Westminster,Massachusetts,1473.0,1196.0,2021-11-12
1,Tuesday,3,53048.0,sold,209900.0,3.0,2.0,1.0,1138833.0,Westminster,Massachusetts,1473.0,1460.0,2021-11-19
1,Tuesday,3,77212.0,sold,250000.0,3.0,2.0,0.26,792464.0,Hubbardston,Massachusetts,1452.0,1352.0,2021-11-19
1,Tuesday,3,81894.0,sold,139000.0,2.0,2.0,0.16,1244889.0,North Brookfield,Massachusetts,1535.0,1532.0,2021-11-30
1,Tuesday,3,33714.0,sold,215000.0,4.0,3.0,0.3,956873.0,Ware,Massachusetts,1082.0,2160.0,2021-11-24
1,Tuesday,3,79346.0,sold,240000.0,4.0,2.0,0.34,602831.0,Palmer,Massachusetts,1069.0,1810.0,2021-11-23
1,Tuesday,3,78440.0,sold,250000.0,3.0,1.0,1.38,1447583.0,Monson,Massachusetts,1057.0,1008.0,2021-11-23
1,Tuesday,3,53310.0,sold,284888.0,3.0,1.0,3.9,1685893.0,Hubbardston,Massachusetts,1452.0,960.0,2021-12-09
1,Tuesday,3,22188.0,sold,269900.0,4.0,2.0,0.73,1407435.0,Belchertown,Massachusetts,1007.0,2304.0,2021-12-20
1,Tuesday,3,33714.0,sold,199900.0,2.0,1.0,0.5,169090.0,Palmer,Massachusetts,1069.0,1012.0,2022-01-05
1,Tuesday,3,53016.0,sold,265000.0,5.0,2.0,0.26,1297011.0,Palmer,Massachusetts,1069.0,2416.0,2022-01-04
1,Tuesday,3,30188.0,sold,215000.0,4.0,2.0,0.16,985098.0,Warren,Massachusetts,1083.0,1860.0,2022-01-04
1,Tuesday,3,8147.0,sold,284900.0,5.0,2.0,0.86,1646241.0,Belchertown,Massachusetts,1007.0,1828.0,2022-01-03
1,Tuesday,3,33592.0,sold,289900.0,3.0,1.0,0.15,1761516.0,West Brookfield,Massachusetts,1585.0,1102.0,2022-02-15
1,Tuesday,3,13414.0,sold,235000.0,3.0,1.0,0.71,1353926.0,Palmer,Massachusetts,1069.0,1008.0,2022-02-15
1,Tuesday,3,79346.0,sold,250000.0,3.0,1.0,1.3,794681.0,Belchertown,Massachusetts,1007.0,1325.0,2022-02-15
1,Tuesday,3,41067.0,sold,259900.0,3.0,1.0,0.52,908644.0,Belchertown,Massachusetts,1007.0,1245.0,2022-02-11
1,Tuesday,3,13414.0,sold,275000.0,3.0,2.0,0.29,384927.0,Palmer,Massachusetts,1069.0,1328.0,2022-01-28
1,Tuesday,3,17655.0,sold,229000.0,3.0,1.0,2.28,1272485.0,Warren,Massachusetts,1092.0,1260.0,2022-03-15
1,Tuesday,3,55379.0,sold,250000.0,3.0,2.0,0.24,269491.0,Westminster,Massachusetts,1473.0,1002.0,2022-03-31
1,Tuesday,3,71852.0,sold,299900.0,3.0,1.0,4.5,508531.0,Russell,Massachusetts,1071.0,1402.0,2021-11-04
1,Tuesday,3,53016.0,sold,299900.0,4.0,2.0,0.88,1539769.0,Westfield,Massachusetts,1085.0,2078.0,2021-11-04
1,Tuesday,3,53016.0,sold,275000.0,3.0,2.0,0.15,652307.0,Westfield,Massachusetts,1085.0,2450.0,2021-11-04
1,Tuesday,3,11836.0,sold,228500.0,3.0,2.0,0.17,1417872.0,Adams,Massachusetts,1220.0,1572.0,2021-11-04
1,Tuesday,3,41392.0,sold,189000.0,3.0,1.0,0.3,1671067.0,Pittsfield,Massachusetts,1201.0,1152.0,2021-11-04
1,Tuesday,3,70016.0,sold,218000.0,3.0,2.0,0.21,892806.0,North Adams,Massachusetts,1247.0,1483.0,2021-11-12
1,Tuesday,3,41392.0,sold,239900.0,6.0,2.0,0.28,917951.0,Pittsfield,Massachusetts,1201.0,3240.0,2021-11-12
1,Tuesday,3,8577.0,sold,169000.0,3.0,1.0,0.43,840863.0,North Adams,Massachusetts,1247.0,994.0,2021-11-12
1,Tuesday,3,41392.0,sold,185000.0,5.0,2.0,0.2,86670.0,Pittsfield,Massachusetts,1201.0,2514.0,2021-11-23
1,Tuesday,3,570.0,sold,199900.0,6.0,2.0,0.1,375186.0,North Adams,Massachusetts,1247.0,2448.0,2021-11-23
1,Tuesday,3,10198.0,sold,79900.0,3.0,1.0,0.16,1023597.0,Pittsfield,Massachusetts,1201.0,3450.0,2021-11-23
1,Tuesday,3,4006.0,sold,189900.0,3.0,3.0,1.67,366013.0,Hinsdale,Massachusetts,1235.0,1533.0,2021-11-23
1,Tuesday,3,65658.0,sold,189900.0,2.0,2.0,0.26,26155.0,North Adams,Massachusetts,1247.0,1100.0,2021-11-23
1,Tuesday,3,69377.0,sold,229900.0,3.0,2.0,0.3,600688.0,North Adams,Massachusetts,1247.0,1528.0,2021-11-30
1,Tuesday,3,570.0,sold,174900.0,5.0,2.0,0.17,1584690.0,North Adams,Massachusetts,1247.0,2551.0,2021-12-02
1,Tuesday,3,570.0,sold,35000.0,2.0,1.0,0.42,893626.0,North Adams,Massachusetts,1247.0,1205.0,2021-12-02
1,Tuesday,3,37186.0,sold,289900.0,2.0,1.0,0.2,574253.0,Cheshire,Massachusetts,1225.0,1068.0,2021-12-10
1,Tuesday,3,11836.0,sold,139900.0,2.0,1.0,0.42,1245421.0,Pittsfield,Massachusetts,1201.0,1025.0,2021-12-10
1,Tuesday,3,48460.0,sold,189900.0,6.0,4.0,0.08,872063.0,Pittsfield,Massachusetts,1201.0,3264.0,2021-12-28
1,Tuesday,3,8577.0,sold,179900.0,2.0,1.0,0.21,1228990.0,North Adams,Massachusetts,1247.0,816.0,2022-01-03
1,Tuesday,3,96714.0,sold,279900.0,3.0,2.0,0.23,1448381.0,Lanesborough,Massachusetts,1237.0,2565.0,2022-01-24
1,Tuesday,3,33714.0,sold,249900.0,2.0,2.0,0.7,652362.0,Southwick,Massachusetts,1077.0,1100.0,2022-01-24
1,Tuesday,3,48460.0,sold,204900.0,2.0,1.0,0.26,1285797.0,Pittsfield,Massachusetts,1201.0,928.0,2022-01-24
1,Tuesday,3,69377.0,sold,196900.0,4.0,2.0,0.17,105890.0,Adams,Massachusetts,1220.0,1388.0,2022-02-08
1,Tuesday,3,107912.0,sold,179900.0,2.0,1.0,0.2,1556851.0,Pittsfield,Massachusetts,1201.0,884.0,2022-02-08
1,Tuesday,3,94681.0,sold,185000.0,3.0,2.0,0.23,1668278.0,Pittsfield,Massachusetts,1201.0,1764.0,2022-02-08
1,Tuesday,3,96714.0,sold,134900.0,2.0,2.0,0.14,199109.0,Pittsfield,Massachusetts,1201.0,832.0,2022-02-18
1,Tuesday,3,8147.0,sold,169900.0,3.0,1.0,1.0,793345.0,Tolland,Massachusetts,1034.0,1364.0,2022-02-18
1,Tuesday,3,4563.0,sold,199000.0,3.0,2.0,0.4,1267705.0,Williamstown,Massachusetts,1267.0,1416.0,2022-02-18
1,Tuesday,3,37775.0,sold,149900.0,6.0,3.0,0.22,481998.0,North Adams,Massachusetts,1247.0,2829.0,2022-02-18
1,Tuesday,3,99007.0,sold,189900.0,3.0,1.0,0.39,475892.0,Pittsfield,Massachusetts,1201.0,984.0,2022-04-01
1,Tuesday,3,4006.0,sold,159900.0,4.0,2.0,0.09,1053359.0,Pittsfield,Massachusetts,1201.0,1629.0,2022-04-01
1,Tuesday,3,28216.0,sold,259000.0,3.0,1.0,0.15,1745460.0,Pittsfield,Massachusetts,1201.0,1152.0,2022-04-01
1,Tuesday,3,48460.0,sold,104900.0,3.0,2.0,0.2,918749.0,Pittsfield,Massachusetts,1201.0,1505.0,2022-03-31
1,Tuesday,3,10198.0,sold,199900.0,5.0,2.0,0.18,1724843.0,Pittsfield,Massachusetts,1201.0,2186.0,2022-03-31
1,Tuesday,3,4006.0,sold,299900.0,4.0,5.0,0.1,1297887.0,Pittsfield,Massachusetts,1201.0,3433.0,2022-03-31
1,Tuesday,3,10859.0,sold,59900.0,3.0,1.0,0.32,46801.0,Pittsfield,Massachusetts,1201.0,1105.0,2022-03-25
1,Tuesday,3,69377.0,sold,159900.0,7.0,3.0,0.16,512204.0,Pittsfield,Massachusetts,1201.0,2968.0,2022-03-25
1,Tuesday,3,97152.0,sold,299500.0,5.0,2.0,0.2,1450400.0,Easthampton,Massachusetts,1027.0,2324.0,2021-12-16
1,Tuesday,3,8147.0,sold,265000.0,2.0,1.0,0.23,8460.0,Ludlow,Massachusetts,1056.0,1113.0,2022-04-14
1,Tuesday,3,12108.0,sold,299000.0,3.0,2.0,1.15,785489.0,Ludlow,Massachusetts,1056.0,1375.0,2022-03-11
1,Tuesday,3,22767.0,sold,235000.0,1.0,2.0,9.71,1395943.0,Monson,Massachusetts,1057.0,1024.0,2022-03-11
1,Tuesday,3,13414.0,sold,275000.0,3.0,1.0,1.0,744195.0,Monson,Massachusetts,1057.0,1155.0,2022-03-11
1,Tuesday,3,22789.0,sold,124800.0,4.0,1.0,0.25,694972.0,Monson,Massachusetts,1057.0,1701.0,2022-03-08
1,Tuesday,3,78440.0,sold,245000.0,3.0,2.0,1.13,1193402.0,Monson,Massachusetts,1057.0,1325.0,2022-02-09
1,Tuesday,3,19604.0,sold,299900.0,3.0,2.0,7.05,1060169.0,Oakham,Massachusetts,1068.0,1596.0,2022-03-04
1,Tuesday,3,22799.0,sold,269900.0,2.0,1.0,0.23,404899.0,Worcester,Massachusetts,1603.0,816.0,2022-04-15
1,Tuesday,3,73151.0,sold,299900.0,3.0,1.0,0.32,1773820.0,West Boylston,Massachusetts,1583.0,1113.0,2022-04-15
1,Tuesday,3,64578.0,sold,284000.0,3.0,1.0,0.35,243430.0,Spencer,Massachusetts,1562.0,1272.0,2022-04-15
1,Tuesday,3,56419.0,sold,299000.0,3.0,2.0,0.25,1395052.0,Worcester,Massachusetts,1605.0,1350.0,2022-04-15
1,Tuesday,3,53226.0,sold,259900.0,3.0,2.0,0.06,763185.0,Worcester,Massachusetts,1610.0,1280.0,2022-04-15
1,Tuesday,3,19736.0,sold,299000.0,2.0,1.0,0.21,436273.0,Oxford,Massachusetts,1540.0,1180.0,2022-04-15
1,Tuesday,3,59407.0,sold,299900.0,3.0,2.0,0.9,302664.0,Sturbridge,Massachusetts,1566.0,1712.0,2022-04-14
1,Tuesday,3,56419.0,sold,299900.0,2.0,1.0,0.2,1052228.0,Auburn,Massachusetts,1501.0,915.0,2022-04-14
1,Tuesday,3,27648.0,sold,299995.0,3.0,2.0,0.86,248167.0,Palmer,Massachusetts,1069.0,3164.0,2022-04-04
1,Tuesday,3,78440.0,sold,242500.0,3.0,2.0,0.29,230493.0,Palmer,Massachusetts,1069.0,1092.0,2022-03-25
1,Tuesday,3,95093.0,sold,250000.0,4.0,2.0,0.5,1121538.0,Palmer,Massachusetts,1069.0,1581.0,2022-03-24
1,Tuesday,3,8147.0,sold,175500.0,4.0,2.0,0.15,938704.0,Palmer,Massachusetts,1069.0,1162.0,2022-03-14
1,Tuesday,3,67832.0,sold,235000.0,3.0,1.0,0.43,1138895.0,Russell,Massachusetts,1071.0,1020.0,2022-04-12
1,Tuesday,3,24394.0,sold,218750.0,4.0,2.0,0.63,792682.0,Russell,Massachusetts,1071.0,2072.0,2021-12-01
1,Tuesday,3,71852.0,sold,265000.0,4.0,2.0,0.31,312491.0,Southwick,Massachusetts,1077.0,1296.0,2022-03-14
1,Tuesday,3,24394.0,sold,264900.0,3.0,1.0,0.35,1158553.0,Palmer,Massachusetts,1079.0,1234.0,2021-11-05
1,Tuesday,3,107958.0,sold,104900.0,4.0,2.0,0.3,1153511.0,Palmer,Massachusetts,1079.0,2622.0,2021-11-04
1,Tuesday,3,108574.0,sold,300000.0,3.0,3.0,15.4,1428165.0,Holland,Massachusetts,1521.0,2698.0,2022-04-15
1,Tuesday,3,17029.0,sold,239900.0,3.0,1.0,0.27,9815.0,Palmer,Massachusetts,1080.0,1098.0,2022-03-24
1,Tuesday,3,107958.0,sold,149900.0,5.0,3.0,0.2,631558.0,Palmer,Massachusetts,1080.0,4113.0,2022-02-22
1,Tuesday,3,67455.0,sold,259900.0,5.0,2.0,0.21,617069.0,Palmer,Massachusetts,1080.0,2176.0,2021-12-23
1,Tuesday,3,37775.0,sold,249000.0,3.0,1.0,0.29,827883.0,Palmer,Massachusetts,1080.0,1196.0,2021-12-23
1,Tuesday,3,53016.0,sold,249900.0,2.0,2.0,0.98,792631.0,Palmer,Massachusetts,1080.0,1280.0,2021-12-01
1,Tuesday,3,79346.0,sold,274900.0,2.0,2.0,0.29,430065.0,Palmer,Massachusetts,1080.0,1601.0,2021-11-10
1,Tuesday,3,48733.0,sold,249000.0,5.0,2.0,2.98,669318.0,Shutesbury,Massachusetts,1072.0,2039.0,2021-11-04
1,Tuesday,3,94173.0,sold,249000.0,3.0,2.0,0.08,1011882.0,Worcester,Massachusetts,1610.0,1080.0,2021-10-18
1,Tuesday,3,73212.0,sold,289900.0,3.0,2.0,0.11,789125.0,Worcester,Massachusetts,1604.0,1041.0,2021-10-18
1,Tuesday,3,81894.0,sold,285000.0,2.0,1.0,0.12,695471.0,Worcester,Massachusetts,1606.0,1161.0,2021-10-18
1,Tuesday,3,53016.0,sold,297500.0,2.0,1.0,0.69,196449.0,Lanesborough,Massachusetts,1237.0,1141.0,2021-10-22
1,Tuesday,3,41392.0,sold,295000.0,3.0,2.0,0.22,1053928.0,Pittsfield,Massachusetts,1201.0,1848.0,2021-10-22
1,Tuesday,3,96714.0,sold,159900.0,2.0,1.0,0.16,601153.0,Clarksburg,Massachusetts,1247.0,840.0,2021-10-22
1,Tuesday,3,65919.0,sold,189900.0,3.0,2.0,0.16,1246417.0,North Adams,Massachusetts,1247.0,1916.0,2021-10-22
1,Tuesday,3,10198.0,sold,169900.0,8.0,4.0,0.12,1628805.0,Pittsfield,Massachusetts,1201.0,3360.0,2021-10-22
1,Tuesday,3,69377.0,sold,269900.0,6.0,5.0,0.1,1831462.0,North Adams,Massachusetts,1247.0,4142.0,2021-10-21
1,Tuesday,3,102299.0,sold,259900.0,3.0,3.0,0.15,1717036.0,Pittsfield,Massachusetts,1201.0,1568.0,2021-10-21
1,Tuesday,3,69377.0,sold,199900.0,5.0,2.0,0.15,986688.0,Pittsfield,Massachusetts,1201.0,2004.0,2021-10-21
1,Tuesday,3,107912.0,sold,229900.0,2.0,2.0,0.17,1716820.0,Pittsfield,Massachusetts,1201.0,1152.0,2021-10-29
1,Tuesday,3,38155.0,sold,215000.0,3.0,2.0,0.3,985512.0,Lanesborough,Massachusetts,1237.0,1642.0,2021-10-29
1,Tuesday,3,22696.0,sold,279900.0,3.0,1.0,0.34,386837.0,Westminster,Massachusetts,1473.0,1570.0,2021-10-21
1,Tuesday,3,104047.0,sold,239900.0,3.0,1.0,0.19,1088970.0,Ludlow,Massachusetts,1056.0,1287.0,2021-10-19
1,Tuesday,3,37775.0,sold,299000.0,6.0,3.0,0.21,1137596.0,Holyoke,Massachusetts,1040.0,2745.0,2021-10-25
1,Tuesday,3,22700.0,sold,229900.0,3.0,2.0,0.68,967665.0,Palmer,Massachusetts,1069.0,1968.0,2021-10-25
1,Tuesday,3,8147.0,sold,229900.0,4.0,2.0,0.12,1072765.0,Holyoke,Massachusetts,1040.0,1402.0,2021-10-25
1,Tuesday,3,53310.0,sold,214900.0,3.0,2.0,0.24,1757789.0,Montague,Massachusetts,1349.0,1338.0,2021-10-28
1,Tuesday,3,22188.0,sold,300000.0,3.0,2.0,0.27,523994.0,Springfield,Massachusetts,1109.0,1660.0,2021-10-28
1,Tuesday,3,81218.0,sold,210000.0,2.0,2.0,0.27,1155810.0,Palmer,Massachusetts,1069.0,1270.0,2021-10-28
1,Tuesday,3,41995.0,sold,215000.0,9.0,3.0,0.06,1725541.0,Chicopee,Massachusetts,1013.0,3442.0,2021-11-01
1,Tuesday,3,81669.0,sold,160000.0,3.0,2.0,1.0,453426.0,Ludlow,Massachusetts,1056.0,1020.0,2021-11-02
1,Tuesday,3,45189.0,sold,299900.0,3.0,1.0,4.93,1585049.0,North Brookfield,Massachusetts,1535.0,1100.0,2021-11-02
1,Tuesday,3,80325.0,sold,245000.0,3.0,1.0,0.39,482065.0,Chicopee,Massachusetts,1013.0,864.0,2021-11-05
1,Tuesday,3,53310.0,sold,244900.0,3.0,1.0,0.31,1521154.0,Athol,Massachusetts,1331.0,1820.0,2021-11-05
1,Tuesday,3,24411.0,sold,169900.0,3.0,2.0,0.11,289102.0,Springfield,Massachusetts,1109.0,1404.0,2021-11-05
1,Tuesday,3,80325.0,sold,230000.0,3.0,1.0,0.25,1653495.0,Springfield,Massachusetts,1129.0,960.0,2021-11-05
1,Tuesday,3,53016.0,sold,239900.0,4.0,1.0,0.22,477335.0,Springfield,Massachusetts,1119.0,1737.0,2021-11-05
1,Tuesday,3,22789.0,sold,239900.0,3.0,1.0,1.56,790199.0,Springfield,Massachusetts,1129.0,1708.0,2021-11-05
1,Tuesday,3,53118.0,sold,259000.0,2.0,2.0,0.42,424168.0,Athol,Massachusetts,1331.0,1562.0,2021-11-05
1,Tuesday,3,8147.0,sold,295000.0,3.0,2.0,0.09,317159.0,Greenfield,Massachusetts,1301.0,1852.0,2021-11-05
1,Tuesday,3,84.0,sold,244900.0,3.0,2.0,0.16,386632.0,Palmer,Massachusetts,1069.0,1419.0,2021-11-05
1,Tuesday,3,56419.0,sold,239900.0,5.0,2.0,0.42,1531574.0,North Brookfield,Massachusetts,1535.0,2114.0,2021-11-05
1,Tuesday,3,22637.0,sold,249900.0,3.0,1.0,0.23,426934.0,Chicopee,Massachusetts,1020.0,1324.0,2021-11-05
1,Tuesday,3,75469.0,sold,199900.0,4.0,2.0,0.33,1033420.0,Warren,Massachusetts,1083.0,2476.0,2021-11-05
1,Tuesday,3,30188.0,sold,289900.0,3.0,2.0,0.65,562302.0,North Brookfield,Massachusetts,1535.0,2038.0,2021-11-16
1,Tuesday,3,26508.0,sold,219900.0,2.0,1.0,0.21,1383577.0,Chicopee,Massachusetts,1013.0,1008.0,2021-11-18
1,Tuesday,3,30212.0,sold,229900.0,3.0,1.0,0.55,1548628.0,South Hadley,Massachusetts,1075.0,1044.0,2021-11-18
1,Tuesday,3,65839.0,sold,199000.0,3.0,1.0,0.11,439511.0,Springfield,Massachusetts,1109.0,1300.0,2021-11-18
1,Tuesday,3,46733.0,sold,279900.0,3.0,2.0,0.2,1244931.0,Chicopee,Massachusetts,1020.0,1730.0,2021-11-18
1,Tuesday,3,37775.0,sold,239000.0,5.0,2.0,0.96,1568572.0,Ware,Massachusetts,1082.0,1476.0,2021-11-18
1,Tuesday,3,53226.0,sold,275000.0,3.0,2.0,0.29,332332.0,Barre,Massachusetts,1005.0,2192.0,2021-11-18
1,Tuesday,3,37775.0,sold,279000.0,4.0,2.0,0.12,1412566.0,Chicopee,Massachusetts,1013.0,2496.0,2021-11-18
1,Tuesday,3,64578.0,sold,110000.0,5.0,3.0,0.19,1312534.0,Ware,Massachusetts,1082.0,2641.0,2021-11-18
1,Tuesday,3,41067.0,sold,195000.0,3.0,1.0,0.11,100179.0,Springfield,Massachusetts,1104.0,864.0,2021-11-22
1,Tuesday,3,67269.0,sold,265000.0,2.0,2.0,0.92,836898.0,Ludlow,Massachusetts,1056.0,1578.0,2021-11-22
1,Tuesday,3,13414.0,sold,239000.0,3.0,2.0,0.18,371203.0,Springfield,Massachusetts,1119.0,1156.0,2021-11-22
1,Tuesday,3,33507.0,sold,259900.0,4.0,2.0,0.12,490904.0,Springfield,Massachusetts,1109.0,1408.0,2021-11-23
1,Tuesday,3,31988.0,sold,249900.0,5.0,2.0,0.13,1084411.0,Athol,Massachusetts,1331.0,2792.0,2021-11-23
1,Tuesday,3,10732.0,sold,199999.0,3.0,1.0,0.06,268709.0,Athol,Massachusetts,1331.0,1344.0,2021-11-23
1,Tuesday,3,23676.0,sold,89900.0,3.0,1.0,0.14,1010967.0,Athol,Massachusetts,1331.0,1206.0,2021-11-23
1,Tuesday,3,78324.0,sold,44900.0,5.0,2.0,0.15,1433609.0,Sturbridge,Massachusetts,1518.0,2160.0,2021-11-23
1,Tuesday,3,53016.0,sold,234900.0,3.0,1.0,0.26,1140941.0,Springfield,Massachusetts,1129.0,1220.0,2021-11-29
1,Tuesday,3,68778.0,sold,225999.0,3.0,2.0,0.14,1598615.0,Springfield,Massachusetts,1119.0,1386.0,2021-11-29
1,Tuesday,3,22700.0,sold,299000.0,3.0,3.0,1.1,341781.0,Monson,Massachusetts,1057.0,2100.0,2021-11-29
1,Tuesday,3,53016.0,sold,189900.0,4.0,2.0,0.09,1452347.0,Springfield,Massachusetts,1109.0,1650.0,2021-11-29
1,Tuesday,3,33592.0,sold,237900.0,3.0,1.0,0.34,1311117.0,Brookfield,Massachusetts,1506.0,1188.0,2021-11-29
1,Tuesday,3,2727.0,sold,280000.0,4.0,3.0,0.14,856075.0,Athol,Massachusetts,1331.0,2000.0,2021-11-24
1,Tuesday,3,78217.0,sold,245900.0,3.0,1.0,2.25,1538003.0,Athol,Massachusetts,1331.0,1092.0,2021-12-09
1,Tuesday,3,56419.0,sold,249900.0,3.0,1.0,0.25,918314.0,Phillipston,Massachusetts,1331.0,1404.0,2021-12-10
1,Tuesday,3,75469.0,sold,269900.0,3.0,1.0,1.16,1533429.0,Warren,Massachusetts,1083.0,1848.0,2021-12-10
1,Tuesday,3,22767.0,sold,230000.0,2.0,1.0,0.2,821174.0,Brookfield,Massachusetts,1506.0,968.0,2021-12-10
1,Tuesday,3,41067.0,sold,219900.0,2.0,2.0,0.1,653970.0,Chicopee,Massachusetts,1013.0,816.0,2021-12-14
1,Tuesday,3,53710.0,sold,264900.0,3.0,2.0,0.27,475843.0,West Springfield,Massachusetts,1089.0,1412.0,2021-12-15
1,Tuesday,3,22700.0,sold,169900.0,3.0,1.0,0.11,1369809.0,Springfield,Massachusetts,1119.0,960.0,2021-12-21
1,Tuesday,3,33592.0,sold,239900.0,4.0,1.0,0.25,268749.0,Ware,Massachusetts,1082.0,1539.0,2021-12-21
1,Tuesday,3,58796.0,sold,250000.0,3.0,2.0,0.23,1766020.0,Ludlow,Massachusetts,1056.0,1340.0,2021-12-24
1,Tuesday,3,53016.0,sold,229900.0,2.0,1.0,0.38,695324.0,Westfield,Massachusetts,1085.0,720.0,2021-12-23
1,Tuesday,3,37775.0,sold,249900.0,3.0,1.0,1.05,950903.0,Warren,Massachusetts,1083.0,1056.0,2021-12-23
1,Tuesday,3,41067.0,sold,235000.0,4.0,2.0,0.22,282124.0,Springfield,Massachusetts,1151.0,1075.0,2021-12-23
1,Tuesday,3,37775.0,sold,226000.0,6.0,3.0,0.1,786057.0,Springfield,Massachusetts,1109.0,2392.0,2021-12-23
1,Tuesday,3,8147.0,sold,259999.0,8.0,2.0,0.12,1230308.0,Springfield,Massachusetts,1109.0,2977.0,2021-12-23
